And don't even get me started on the jerky camerawork.  ,negative
When I saw it in the theater I thought I was going to be sick.  ,negative
Summary: The witticisms weren't witty.  ,negative
The plot - well I said I'd let that one go.  ,negative
The acting was bad.  ,negative
Really bad.  ,negative
Even Billy Bob couldn't rise above the script which was worse.  ,negative
Camerawork - again bad.  ,negative
Rating: 1 out of 10.  ,negative
I literally vomited while watching this film.  ,negative
I'm translating movies for a living and this is the first movie in my 5-year working experience that I found offensive to my intelligence.  ,negative
But when someone strives for greatness and poetry but delivers a muddled (and often ridiculous) story a bunch of disparate scenes pretentious dialogue... Then you get the worst kind of a movie that some other reviewer very accurately defined as pretentious crap.  ,negative
To those who find this movie intelligent or even masterful I can only say - it's your intelligence and your imagination you obviously used to try and make some sense of this pitiful attempt (it's in our human nature to try and make sense of things) .  ,negative
One more thing: I can tolerate political incorrectness very well I'm all for artistic freedom and suspension of disbelief but the Slavic female character was just too much.  ,negative
Which has more depth and character than the man underneath it.  ,negative
The Malta settings are as dry and as barren as the dialogue.  ,negative
This movie is terrible.  ,negative
The hockey scenes are terrible defensemen playing like they're 5 years old goalies diving at shots that are 10 feet wide of the net etc.  ,negative
For those that haven't seen it don't waste your time!  ,negative
To call this movie a drama is ridiculous!  ,negative
Started watching this but didn't believe in any of the characters.  ,negative
In particular the relationship between the bakery assistant and the waitress just didn't work for me at all.  ,negative
It was a very superficial movie and it gave me the feeling that I was watching play rather than a film.  ,negative
The characters were very 'stagey' and the storyline was a lot like a stage farce.  ,negative
By the time the pyromaniac waylaid the assistant I was bored and didn't care what happened next and so I switched off.  ,negative
Glad I didn't pay to see it.  ,negative
Didn't laugh or even smile once.  ,negative
But it wasn't anything at all just one big yawn...  ,negative
 But Storm Trooper is not even bad enough to make it to the list of wonderfully terrible movies.  ,negative
It's just lame.  ,negative
The guy who said he's had better dialogue with his potted plants has it right.  ,negative
Everything about this movie is stupid.  ,negative
Even if you love bad movies do not watch this movie.  ,negative
It is shameful.  ,negative
The new characters weren't all that memorable and I found myself forgetting who was who.  ,negative
I felt as though her going to Ireland did absolutely nothing whatsoever.  ,negative
It didn't make me scared horrified or make me sympathetic towards the characters it was simply annoying.  ,negative
The jerky camera movements were also annoying.  ,negative
The plot was the same as pretty much every other cheap horror.  ,negative
There was a few pathetic attempts to give the characters some depth but it didn't really work into the rest of the plot.  ,negative
I guess it was supposed to be clever twist then shed some light on the situation but it was just stupid.  ,negative
If you see it you should probably just leave it on the shelf.  ,negative
This totally UNfunny movie is so over the top and pathetic and unrealistic that throughout the whole 90 minutes of utter torture I probably looked at my watch about 70000 times!  ,negative
Lucy Bell is so much higher than this crap and for her to sink this low is quite depressing.  ,negative
All this movie does is make you sick watching all these slackers make excuses for their stupid actions for 90 minutes.  ,negative
God and I can never get that 90 minutes back!  ,negative
Almost all of the songs in Cover Girl are old-fashioned and not very tuneful.  ,negative
The most annoying thing about 'Cover Girl' is the way in which Rita Hayworth is put up on a pedestal.  ,negative
Unfortunately 'Cover Girl' is an example of how Hollywood used to exploit women for financial gain.  ,negative
I couldn't take them seriously.  ,negative
I am a fan of his ... This movie sucked really bad.  ,negative
Even worse than Ticker!  ,negative
& That movie was bad.  ,negative
Only like 3 or 4 buildings used a couple of locations MAYBE & poor hummh!  ,negative
It just blew.  ,negative
Now we were chosen to be tortured with this disgusting piece of blatant American propaganda.  ,negative
This show is made for Americans - it is too stupid and full with hatred and clichés to be admitted elsewhere.  ,negative
Almost everyone involved must be return to school acting is utterly predictable and bad script is pile of garbage all round.  ,negative
I wish I could enter negative values admins?  ,negative
The sets are so bad they wouldn't look out of place on a Thunderbirds episode.  ,negative
The use of slow-motion needlessly repeats itself throughout the movie but is well backed up by bad acting (and bad is a kind word here) no continuity scenes that are thrown in for no reason whatsoever vehicles that looked like they were made from a Corn Flakes box and a directorial style that bordered on stupidity.  ,negative
Oh yeah and the storyline was pathetic too.  ,negative
I hate writing bad reviews about films - especially those in which I really like the star - but this film is so bad I don't believe for one second that anyone could have been proud of it.  ,negative
I am not a filmmaker nor am I a director but I would hide my head in the sand if I'd spent whatever amount of money and time on this movie.  ,negative
In short - this was a monumental waste of time and energy and I would not recommend anyone to EVER see this film.  ,negative
It came free with a DVD player I bought but I still turned the thing off halfway through because I was embarrassed for Howell.  ,negative
1/10 - and only because there is no setting for 0/10.  ,negative
But the acting--even that of such professionals as Drago and Debbie Rochon--was terrible the directing worse (perhaps contributory to the former) the dialog chimp-like and the camera work barely tolerable.  ,negative
Yes I am simplifying things here for the sake of brevity for this really is at the core of the problems with this film - it has too much going on without any real fulfilling explanation.  ,negative
But the convoluted plot just didn't convince me and much of the film was watched with a weird questioning glance.  ,negative
I let my girlfriend talk me into seeing this - bad idea we both hated it.  ,negative
Bela Lugosi was totally extraneous intoning odd lines.  ,negative
The acting was decidely wooden though no worse than a period Universal B movie.  ,negative
Wow what a bad film.  ,negative
Not frightening in the least and barely comprehensible.  ,negative
The plot doesn't hang together at all and the acting is absolutely appalling.  ,negative
Not even good for camp value!  ,negative
I wasn't expecting Oscar material but this?  ,negative
You'd have to have the IQ of particularly stupid mollusk not to see that one coming.  ,negative
This film (and I use that word loosely) is an insult to the movie-going public.  ,negative
If only someone involved with it knew how to string together narrative!  ,negative
This gets a 1 out of 10 simply because there's nothing lower.  ,negative
This is one I did not have but I watched it recently on Fox Movie Channel and was very disappointed.  ,negative
I know he was a contract player with little control over his scripts but the acting was as bad as the script.  ,negative
Victor McLaglen was even bad and Brian DonLevy was almost unrecognizable.  ,negative
Considering the relations off screen between Taylor and Stanwyck it was surprising how little chemistry there was on screen between the two of them.  ,negative
But the premise of the film was so ridiculous: that the President of the U.S.  ,negative
The death row scenes were entirely unmoving.  ,negative
The only thing worse than Taylor's acting was Stanwyck's singing.  ,negative
Whatever the producer was going for he missed entirely.  ,negative
A cheap and cheerless heist movie with poor characterisation lots of underbite style stoic emoting (think Chow Yun Fat in A Better Tomorrow) and some cheesy clichés thrown into an abandoned factory ready for a few poorly executed flying judo rolls a la John Woo.  ,negative
Even the squibs look awful.  ,negative
At no point in the proceedings does it look remotely like America.  ,negative
The plot such as it is is so derivative and predictable that the ending is like a mercy killing.  ,negative
The awful dialogue and hopeless overacting by everyone who gets shot top off a real waste of space and time.  ,negative
I was very uneasy with how bad this movie was but not scared at all.  ,negative
The dialogue is composed of things that make little sense.  ,negative
About 30 minutes of footage is wasted to show mediocre elderly actors awkwardly babbling overwrought pseudo-Satanic gibberish corny enough to make a teen Goth blush almost always in Olde English and sometimes in Latin that may or may not be made up words.  ,negative
The directing is sloppy at best.  ,negative
Hackneyed writing certainly but made even worse by the bad directing.  ,negative
Of course the acting is blah.  ,negative
The acting by the whole cast could be put on a scale and balanced perfectly between overacting and underacting.  ,negative
And FINALLY after all that we get to an ending that would've been great had it been handled by competent people and not Jerry Falwell.  ,negative
I particularly remember my senses being assaulted by strident cords of music that would blare out with very little warning and even less meaning.  ,negative
It is just the sort of pap that is screened in the afternoon to punish the unemployed for not having jobs.  ,negative
About ten minutes into this film I started having second thoughts.  ,negative
About half way through this film I started to dislike it.  ,negative
By the time the film ended I not only disliked it I despised it.  ,negative
What this film lacks is a convincing script.  ,negative
The script looks as if only a rough draft was written and shooting began before a finished script was completed.  ,negative
Things happen characters personalities change plot twists occur for no real reason other than that script calls for it.  ,negative
This is probably the most irritating show I have ever seen in my entire life.  ,negative
It is indescribably the most annoying and idiotic show I have ever seen.  ,negative
Everything about it is just bad.  ,negative
I could not understand what kind of idiot would produce this mess in the first place not to mention several season.  ,negative
The script is bad very bad  it contains both cheesiness and unethical joke that you normally see in rated R or NC-17 movie.  ,negative
The casting is also horrible cause all you see is a really really BAD Actors period.  ,negative
Final Word: This Show is a real torture!!  ,negative
It is zillion times away from reality.  ,negative
Watching washing machine twirling around wouldn't hurt your eyes as much as this show.  ,negative
Rating: 0/10 (Grade: Z) Note: The Show Is So Bad That Even Mother Of The Cast Pull Her Daughter Out Of The Show.  ,negative
20th Century Fox's ROAD HOUSE 1948) is not only quite a silly noir but is an implausible unmitigated bore of a movie.  ,negative
Full of unconvincing cardboard characters it is blandly written by Edward Chodorov who also produced and is surprisingly directed by Jean Negulesco from whom one would expect a great deal more.  ,negative
From here on the Widmark character turns unintentionally comical!  ,negative
His losing his marbles so early in the proceedings is totally implausible and unconvincing.  ,negative
And if that isn't enough of a mess of a movie for you - the picture is also marred with a constant use of studio sets and indoor exteriors.  ,negative
Whatever prompted such a documentary is beyond me!  ,negative
(very serious spoilers) this movie was a huge disappointment.  ,negative
there are so many problems i dont know where to start.  ,negative
but the movie makes a lot of serious mistakes.  ,negative
first of all there are enough racial stereotypes and racial jokes to offend everyone.  ,negative
the movie is littered with overt racial slurs towards the black cast members and in return the whites are depicted as morons and boobs.  ,negative
putting the race card aside lets look at the major flaw in the film: they destroy latifa's character.  ,negative
there is no real plot.  ,negative
i wouldnt see this movie again for free.  ,negative
The bipolarity of the ruthless thug (one minute a ruthless killer the next minute a Luv's diaper commercial) is completely unconvincing.  ,negative
I'm terribly disappointed that this film would receive so many awards and accolades especially when there are far more deserving works of film out there.  ,negative
I don't think there are any redeeming qualities in this remake.  ,negative
This may be the only bad film he ever made.  ,negative
So bad...well...it's just bad.  ,negative
This movie is a solid example of a bad plot and a very very bad idea all the way.  ,negative
It's a shame to see good actors like Thomerson and James make a living in a mess like this.  ,negative
I thought it was bad.  ,negative
Both films are terrible but to the credit of the 1986 version it was watchable.  ,negative
Let's start with all the problemsthe acting especially from the lead professor was very very bad.  ,negative
The script is a big flawed mess.  ,negative
The best example of how dumb the writing is when it's established that you can turn the zombie-students back into humans by removing a necklace containing a piece of the meteorite.  ,negative
Director Paul Matthews who also wrote/directed the weak 1995 monster movie Grim clearly doesn't know how to pace his films.  ,negative
The movie is terribly boring in places.  ,negative
The lighting is awful.  ,negative
The film looks cheap and bland.  ,negative
One of the most disappointing aspects is the lack of notable gore.  ,negative
This convention never worked well in the past and certainly doesn't work here.  ,negative
The visual effects were AWFUL.  ,negative
The CG opening sequence in space looked like it could have been created on Microsoft Slideshow for God's sake!  ,negative
The explosion of the Gas tanks at the end was just as awful.  ,negative
To sum the film up Breeders is a terrible cheaply made horror movie that should be avoided like the Ebola virus.  ,negative
Not recommended.  ,negative
He is almost unbearable to watch on screen he has little to no charisma and terrible comedic timing.  ,negative
Aside from it's terrible lead this film has loads of other debits.  ,negative
I understand that it's supposed to be a cheap popcorn comedy but that doesn't mean that it has to completely insult our intelligence and have writing so incredibly hackneyed that it borders on offensive.  ,negative
Lewis Black's considerable talent is wasted here too as he is at his most incendiary when he is unrestrained which the PG-13 rating certainly won't allow.  ,negative
With the originality and freshness of the first movie now spent this remake had little else to offer.  ,negative
The budget was evidently very limited.  ,negative
This was reflected not only in the cast but also in the below-par script which borrowed much from the earlier classic.  ,negative
However here there was no decent acting action or location work to balance things up.  ,negative
Filmiing was less expansive.  ,negative
It failed to convey the broad sweep of landscapes that were a great part of the original.  ,negative
Generally it just lacked imagination.  ,negative
Not recommended.  ,negative
Is it possible for a movie to get any worse than this?  ,negative
There is no plot here to keep you going in the first place.  ,negative
Even when the women finally show up there is no sign of improvement the most expected things happen and by the time the film is over you might be far asleep.  ,negative
Beware: this is not a trashy cult movie this is trash -period!  ,negative
I can't believe there's even a sequel to this!  ,negative
Which is precisely why I am giving it such a bad review!  ,negative
Every element of this story was so over the top excessively phony and contrived that it was painful to sit through.  ,negative
Her lines seem to have been WRITTEN by a fifteen year old though they are trying oh so so hard to sound like how a fifteen year old would really um you know well... talk.  ,negative
There is simply no excuse for something this poorly done.  ,negative
I saw this movie and I thought this is a stupid movie.  ,negative
What is even more stupid is that who had thought an idea that there should be a volcano in Los Angeles?  ,negative
To be honest with you this is unbelievable nonsense and very foolish.  ,negative
In conclusion I will not bother with this movie because a volcano in Los Angeles is nothing but nonsense.  ,negative
The story line is just awful!  ,negative
It's just painful!  ,negative
And the accents are absolutely abysmal!  ,negative
There's also enough hypocrisy in this film to make me vomit.  ,negative
Don't waste your time watching this rubbish non-researched film.  ,negative
Omit watching this.  ,negative
My rating: just 3 out of 10.  ,negative
The basic premise is wasted since it is sidelined by the inexplicable focus on the documentary crew.  ,negative
Regardless the film fails on most levels.  ,negative
Avoid at all costs.  ,negative
I know that Jim O'Connor was very energetic and that nobody could be as much as him but George was well dull.  ,negative
He really didn't seem to want to be hosting his voice-overs were monotonous didn't get involved with the guests.  ,negative
This movie is so mind-bendingly awful it couldn't have even been created.  ,negative
The film lacks any real scares or tension & some of the medical terminology used throughout is a bit iffy to say the least & I say that as an insulin dependant diabetic myself.  ,negative
The least said about the acting the better.  ,negative
Even allowing for poor production values for the time (1971) and the format (some kind of mini-series) this is baaaaaad.  ,negative
Unless you're just out to visually collect all extant films of Austen's work you can skip this one.  ,negative
It is not good.  ,negative
Speaking of the music it is unbearably predictably and kitchy.  ,negative
Then the film just dropped the ball.  ,negative
There are many continuity errors: one other user commented on different cars in the garage Joe's glasses...the one that got to me the most was the fact Joe's facial hair configuration seemed to change from scene to scene.  ,negative
I can't see how this movie can be an inspiration to anyone to come out or overcome fear and rejection.  ,negative
It's so bad it's actually worth seeing just for that reason.  ,negative
Well... Just if you keep thinking how bad it is.  ,negative
It's a mediocre miserable hollow laughable and predictable piece of garbage.  ,negative
It's a case of 'so bad it is laughable'.  ,negative
) very bad performance plays Angela Bennett a computer expert who is at home all the time.  ,negative
It is a film about nothing just a pretext to show ridiculous action scenes.  ,negative
How awful she is!  ,negative
But she is still a bad actress repeating her robotic face moves in each of her pictures.  ,negative
The results well are a shame.  ,negative
DELETE this film from your mind!  ,negative
One of the worst shows of all time.  ,negative
The show would begin with smart ass ed comments to each other that would be totally off the wall and uncalled for.  ,negative
The fat computer geek was unbelievable the bible thumper the bad-ass girl who are these actors???  ,negative
Never heard of any of them except Cole who was totally unbelievable in the part.  ,negative
Every time he opened his mouth you expect to hear you see kids... Pulling the plug was a mercy killing for this horrible show.  ,negative
The stories were as unbelievable as the actors.  ,negative
Lame would be the best way to describe it.  ,negative
Im big fan of RPG games too but this movie its a disgrace to any self-respecting RPGer there is.  ,negative
The lines the cuts the audio everything is wrong.  ,negative
You can find better movies at youtube.  ,negative
Top line: Don't waste your time and money on this one its as bad as it comes.  ,negative
A Lassie movie which should have been put to sleep.... FOREVER.  ,negative
That's how I'd describe this painfully dreary time-waster of a film.  ,negative
So mediocre in every aspect that it just becomes a dull uninteresting mess this is one of the most forgettable movies I've seen.  ,negative
It isn't even an achievement as a so-bad-it's-good or so-bad-it's-memorable movie.  ,negative
It's an empty hollow shell of a movie.  ,negative
Seriously it's not worth wasting your or your kid's time on.  ,negative
Avoid avoid avoid!  ,negative
It will drive you barking mad!  ,negative
Nothing new there.  ,negative
That was done in the second movie.  ,negative
The movie has almost no action scenes in it and very little comedy.  ,negative
The plot has more holes than a pair of fishnet stockings and the direction and editing is astonishingly ham fisted.  ,negative
What on earth is Irons doing in this film?  ,negative
The football scenes at the end were perplexing.  ,negative
This scene is very strong and unpleasant.  ,negative
And it was boring.  ,negative
I am so tired of clichés that is just lazy writing and here they come in thick and fast.  ,negative
Why was this film made?  ,negative
The film has an ultra-cheap look to it.  ,negative
The result is a film that just don't look right.  ,negative
None of them are engaging or exciting.  ,negative
The plot is nonsense that doesn't interest in the slightest way or have any uniqueness to it.  ,negative
The Foreigner is not worth one second of your time.  ,negative
How this piece of trash was ever released is beyond me: the acting the story the characters the supposedly special effects etc...it's ALL wrong.  ,negative
In fact this stinker smells like a direct-to-video release.  ,negative
Avoid at ALL costs!  ,negative
Star Trek V The final Frontier is the worst in the series.  ,negative
The acting from all involved and that includes those like Shatner and Nimoy is bad and washed out and making them seem as old as they look in real life the special effects are tacky like when Spock has to rescue Kirk on a jet pack when he falls down from a mountain.  ,negative
The attempts at humor were pitiful and story is so awful it dosen't bear thinking about which basically involves a Vulcan stealing the Enterprise to find god (seriously) I just didn't care about any of this film and oh not to mention Uhura does a belly dance to distract male guards.  ,negative
The only place good for this film is in the garbage.  ,negative
The worst one of the series.  ,negative
Very disappointed and wondered how it could be in the Oscar shortlist.  ,negative
It's very slow.  ,negative
Lot of holes in the plot: there's nothing about how he became the emperor nothing about where he spend 20 years between his childhood and mature age.  ,negative
) Don't waste your time.  ,negative
End of Days is one of the worst big-budget action movies I've ever seen.  ,negative
He surely doesn't know how to make a coherent action movie from the screenwriter of Air Force One who was only obliged to write the script just for a big sum of money.  ,negative
This was one of the worst films i have ever seen.  ,negative
I'm still trying to get over how bad it was.  ,negative
1 hour 54 minutes of sheer tedium melodrama and horrible acting a mess of a script and a sinking feeling of GOOD LORD WHAT WERE THEY THINKING?  ,negative
Lots of holes in the script.  ,negative
It's like a bad two hour TV movie.  ,negative
Now imagine that every single one of those decisions was made wrong.  ,negative
The dialogue is atrocious.  ,negative
The acting is beyond abysmal.  ,negative
Everything stinks.  ,negative
Trouble is the writing and directing make it impossible to establish those things that make a movie watchable like character story theme and so on.  ,negative
Worse there's an incredibly weak sub-plot thrown in that follows a little band of latter-day Mansonites as they go after a reporter who's working on a story on the anniversary of the killings.  ,negative
It's dumb and pointless and a complete waste of time.  ,negative
In short don't bother with this movie.  ,negative
Also the story and acting were weak.  ,negative
At around 4 pm I bought it at around 8pm I started to watch at around 8.15pm I fast forwarded the remaining film to see if there was anything left watchable for a human being with a brain... but there wasn't.  ,negative
Either way it sucks.  ,negative
The script is horrendously stupid.  ,negative
The story starts too fast with absolutely no suspense or build-up in the slightest.  ,negative
Everything Captain Howdy says is either laughable or just plain stupid.  ,negative
What the hell kind of crap is that?!  ,negative
Then there's the plot holes.  ,negative
You could drive a semi truck into these holes!  ,negative
Dee Snider just plain sucks.  ,negative
He can't act (one of the least scary villains I have ever seen) he can't write (did he write this damn movie in his sleep?  ,negative
I was bored throughout the whole damn thing.  ,negative
The acting sucks the music sucks the script sucks the pacing sucks the special FX suck the directing sucks... basically this movie sucks.  ,negative
This film tries to be a serious and sophisticated thriller/horror flick and it fails miserably.  ,negative
This is probably one of the least effective and utterly unoriginal films I have ever seen in my entire life.  ,negative
A piece of cinematic garbage captured on celluloid.  ,negative
Avoid at any and all costs.  ,negative
At any rate this film stinks its not funny and Fulci should have stayed with giallo and supernatural zombie movies.  ,negative
Avoid this film at all costs.  ,negative
I don't know what happened in Season Five what a mess.  ,negative
The only consistent thread holding the series together were the amazing performances of Leni Parker and Anita LaSelva as the two Taelons in quiet idealogical conflict.  ,negative
Now this is a movie I really dislike.  ,negative
It's one of the most boring Horror movies from the 90's mainly because it starts slow and centers in a boring atmosphere.  ,negative
The puppets look really cheesy  not in a good way like in the Puppet Master 80's flicks.  ,negative
The story is lame not interesting and NEVER really explains the sinister origins of the puppets.  ,negative
There aren't death scenes like in previous movies and the f/x are terrible.  ,negative
I felt asleep the first time I watched it so I can recommend it for insomniacs.  ,negative
Otherwise don't even waste your time on this.  ,negative
This one just fails to create any real suspense.  ,negative
As for the killer don't expect anything original or even remotely frightening.  ,negative
I'm so sorry but I really can't recommend it to anyone.  ,negative
One of the most boringpointless movies I have ever seen.  ,negative
The secondary plot line is incomprehensible and its relation to the primary plot line is mystifying.  ,negative
Hated it.  ,negative
This is one of the worst Sandra Bullock movie since Speed 2 But not quite that bad.  ,negative
I don't understand how this garbage got on the shelves of the movie store it's not even a real movie!  ,negative
I highly doubt that anyone could ever like this trash.  ,negative
This is not movie-making.  ,negative
The acting is like watching wooden puppets moving around and reading from a book that's how bad it is.  ,negative
So I am here to warn you--DO NOT RENT THIS MOVIE it is the dumbest thing you have never seen!  ,negative
I agree with Jessica this movie is pretty bad.  ,negative
Characters are one-dimensional even the good guys and especially the bad guys.  ,negative
The story line is totally predictable.  ,negative
I've seen soap operas more intelligent than this movie.  ,negative
Bad characters bad story and bad acting.  ,negative
Really awful.  ,negative
Not easy to watch.  ,negative
Just whatever you do avoid Groove as its the antithesis of all that is good about Human Traffic.  ,negative
It's too bad that everyone else involved didn't share Crowe's level of dedication to quality for if they did we'd have a far better film on our hands than this sub-par mess.  ,negative
The movie seemed a little slow at first.  ,negative
If you act in such a film you should be glad that you're gonna drift away from earth as far as possible!  ,negative
This one wants to surf on the small wave of space movies in 1998 (Deep Impact and Armageddon) and this one fails everywhere.  ,negative
If you haven't choked in your own vomit by the end (by all the cheap drama and worthless dialogue) you've must have bored yourself to death with this waste of time.  ,negative
Instead we got a bore fest about a whiny spoiled brat babysitting.  ,negative
I never walked out of a movie faster.  ,negative
I just got bored watching Jessice Lange take her clothes off!  ,negative
Unfortunately any virtue in this film's production work was lost on a regrettable script.  ,negative
In a word it is embarrassing.  ,negative
Exceptionally bad!  ,negative
All in all its an insult to one's intelligence and a huge waste of money.  ,negative
