I just cant explain this movie more than romanticcharminghilariousand adorable.The junkyard scenes are funnyall the junkyard dogs have something special.Too funny i laughedkids will LOVE it.Buy it when it comes outit has new features!  ,positive
An interesting premise and Billy Drago is always good as a dangerous nut-bag (side note: I'd love to see Drago Stephen McHattie and Lance Hendrikson in a flick together talk about raging cheekbones!).  ,positive
The soundtrack wasn't terrible either.  ,positive
Still it was the SETS that got a big 10 on my oy-vey scale.  ,positive
Both do good jobs and are quite amusing.  ,positive
The last 15 minutes of movie are also not bad as well.  ,positive
I like Armand Assante & my cable company's summary sounded interesting so I watched it twice already and probably will again.  ,positive
I believe the screenwriter did a good job of tying up the loose ends.  ,positive
My 8/10 score is mostly for the plot.  ,positive
I won't say any more - I don't like spoilers so I don't want to be one but I believe this film is worth your time.  ,positive
I was deeply impressed with the character he played.  ,positive
I knew when I saw the film that more great things were to come from this gifted actor.  ,positive
I loved this movie it was a great portrayal of a family who had it's share of ups and down but in the end they knew that special love they had for each other.  ,positive
I have seen many movies starring Jaclyn Smith but my god this was one of her best though it came out 12 years ago.  ,positive
This movie contained an all-star cast and what I loved the most was that it opened my eyes to see other actors who I haven't seen before.  ,positive
This movie was kind of long in length but I enjoyed every minute of it.  ,positive
Overall I rate this movie a 10 out of a 1-10 scale.  ,positive
Lifetime does not air it enough so if anyone knows what store sells it let me know because this is a must-have.  ,positive
Totally different with loads of understatement and black comedy this is a film few get to see but those who do will remember it.  ,positive
This movie creates its own universe and is fascinating in every way.  ,positive
But this movie really got to me.  ,positive
See it.  ,positive
I really hope the team behind this movie makes more movies and that they will continue to do so in their own some kinda weird style.  ,positive
And I forgot: The Casting here i superb with Trond Fausa Aurvåg being perfect in the role as the Bothersome Man who doesn't understand where he is what he is doing and why.  ,positive
This movie is a good and humorous comment on life in 2006.  ,positive
I found this move beautiful enjoyable and uplifting.  ,positive
Initially the local sites in the film which was filmed here in Buffalo intrigued me.  ,positive
Later I found myself lost in the power of the film.  ,positive
The entire audience applauded at the conclusion of the film.  ,positive
I left the theater with a lilt in my step joy in my heart and hope for the human race.  ,positive
Duris has a wholesome appearance and gives a fine performance.  ,positive
The rest of the cast also play well.  ,positive
Cinematography noteworthy including fine views of Barcelona and its famed Gaudi towers.  ,positive
The cast is good.  ,positive
For that it's worth checking out.  ,positive
the cast was great.  ,positive
steve martin delivers a really funny performance of a middle-aged upper class uptight white guy.  ,positive
add betty white and jean smart and you have a great cast - everyone played their parts really well.  ,positive
STEAMBOAT WILLIE is an amazingly important film to our cinema history.  ,positive
This second appearance of Mickey Mouse (following the silent PLANE CRAZY earlier that year) is probably his most famous film--mostly because it was so ground-breaking.  ,positive
While you don't yet hear Mickey speak there are tons of sound effects and music throughout the film--something we take for granted now but which was a huge crowd pleaser in 1928.  ,positive
However after seeing the short again after about 25 years I was amazed at how timeless the film actually is.  ,positive
It's just adorable seeing Mickey playing Turkey in the Straw in a highly imaginative (if occasionally cruel) way.  ,positive
Clever and a real crowd-pleaser--this film still ranks among Mickey's best films even after 80 wonderful years.  ,positive
The original Body and Soul (1947) is a masterpiece.  ,positive
John Garfield Ann revere Lilli Plmer William Conrad Canada Lee...and filmed by one of the greatest cinematographers to ever grace the screen..James Wong Howe.  ,positive
Okay I like to consider myself a fair critic so I'll give credit where credit's due--the creature effects were actually pretty cool.  ,positive
Gotta love those close-ups of slimy drooling teeth!  ,positive
The film's sole bright spot was Jonah Hill (who will look almost unrecognizable to fans of the recent Superbad due to the amount of weight he lost in the interim).  ,positive
Being a 90's child I truly enjoyed this show and I can proudly say that I enjoyed it big time and even more than the classical WB cartoons.  ,positive
But Tiny Toons kept the 90's vibe and delivered one of the most popular funny and underrated cartoons ever created.  ,positive
The memories are murky but I can only say that I enjoyed every single episode and product related to the show.  ,positive
Easily none other cartoon made me laugh in a tender way (before getting into dark sitcoms oriented for teenagers).  ,positive
The characters were all funny and had the peculiarity of not having a true lead character.  ,positive
Every single character was hilarious and deserved to be called a lead.  ,positive
Perabo has a nice energy level and is obviously very comfortable in front of a camera.  ,positive
I believe that Pitch Black was done well.  ,positive
The characters are interesting and you want to find out more about them the longer the movie goes on and I think people will be surprised by who does and doesn't make it.  ,positive
Go watch it!  ,positive
VERY funny!  ,positive
The characters are interesting and you really care for them.  ,positive
An instant classic with a great soundtrack and a catchy song during the ending credits.  ,positive
Don't miss it.  ,positive
This is a masterful piece of film-making with many themes simmering and occasionally boiling over in this warts and all study of the poet's bohemian self-indulgent wartime years that span the aerial bombardments of London and the outward tranquillity of a Welsh coastal retreat - the borderlines between friendship lust and love dedication to art and experience versus practical concerns jealousy rivalry cowardice and egotism versus heroism and self-sacrifice and more.  ,positive
A mature subtle script that suggests and occasionally brings into dramatic focus the underlying tensions is well served by perfect performances (apart from the odd inappropriate smiling that Keira Knightley is prone to though perhaps under direction this time as the other characters themselves often mention it).  ,positive
But above all the exquisite visual composition of each moment with inventive and elegant use of close-up camera angle and lighting including pointillistic faux home movie footage is a wonder and joy to behold.  ,positive
It's as continuously beautiful to look at as a Bertolucci but the relationships here are more convincing and the narrative more engaging than some of that master's work.  ,positive
I saw this film over Christmas and what a great film it was!  ,positive
I thought Errol Flynn was brilliant as Custer and has since become my favourite actor!  ,positive
His acting alongside Olivia De Havilland was brilliant and the ending was fantastic!  ,positive
I had always known that Errol Flynn was a brilliant actor as he was my dads favourite actor and I grew up watching his films as a child.  ,positive
But it wasn't until I watched this film that I realised how great he actually was.  ,positive
I'll give this film 10 out of 10!  ,positive
Lovely little thriller from Hitchcock with lots of nice shenanigans surrounding a murdered spy a kidnapped child a nasty church a foreign plot and some random taxidermists.  ,positive
Jimmy Stewart is as ever a great hero for Hitchcock the story rips along to its cool climax at an embassy function but it lacks the brooding menace of Hitchcock's black and white low-budget original.  ,positive
Nevertheless yet another wonderful film from the great master's stable.  ,positive
I have to say that this film was excellently produced and tops the ratings as a typical sci fi film!  ,positive
Excellently produced by one of Sci-fi's best producers Scot Vandiver !  ,positive
But it is entertaining nonetheless.  ,positive
It's a campy sort of film that's a joy to watch.  ,positive
There's barely a boring moment in the film and there are plenty of humorous parts.  ,positive
The cast is always entertaining as usual.  ,positive
Overall a delight!  ,positive
This movie does an excellent job of revealing the complexity of the task and the incredible challenges facing South Africa.  ,positive
I believe every one should see this movie as I think few people outside of South Africa understand its past and what is being attempted in the Truth and Reconciliation process.  ,positive
Nothing short of magnificent photography/cinematography in this film.  ,positive
The acting is fantastic the stories are seamlessly woven together and the dogs are splendid............. A must rent view or see.  ,positive
Don't be afraid of subtitles........ its worth a little aversion therapy 10/10  ,positive
Excellent performance.  ,positive
There still are good actors around!  ,positive
Also great directing and photography.  ,positive
Very true to Shakespear and a 'must' for all Shakespear fans.  ,positive
Macbeth (Jason Connery) moved me to tears with his final monolog (out brief candle out)He gave the sphere of moral decay and dark forces a human face which makes it the more interesting.  ,positive
Helen Baxendale is a very credible lady Macbeth who can be very cheerfull at times and sometimes she just looks like a naughty girl but deadly in her taste for blood and evil.  ,positive
If you love death and decay and Shakespears lyrics... this is the one.  ,positive
This is a witty and delightful adaptation of the Dr Seuss book brilliantly animated by UPA's finest and thoroughly deserving of its Academy Award.  ,positive
Special mention should be made of the superb music score and sound effects which are an integral element in helping to make this such a memorable and enjoyable cartoon.  ,positive
However Paul Schrader has indeed made a film about Mishima that is both superb & complex.  ,positive
Also notable is John Bailey's fine crisp beautifully colored cinematography and the great production design & costumes by Eiko Ishioka who went on to do the memorable costumes for Coppola's Dracula for which she received a well deserved Oscar.  ,positive
If you do watch it however there are small consolations: The actresses playing Anne's sisters each do a wonderful job with their roles.  ,positive
This is a stunning movie.  ,positive
Raw and sublimely moving.  ,positive
It felt like a very gripping intelligent stage play (but without the overly theatrical feeling one actually gets from watching people on a stage) which plays on everyone's terror of a white lie escalating to monstrous consequences.  ,positive
All of the main players are mesmerising.  ,positive
Tom Wilkinson broke my heart at the end... and everyone else's judging by the amount of fumbling for hankies and hands going up to faces among males and females alike.  ,positive
Julian Fellowes has triumphed again.  ,positive
He's a national treasure.  ,positive
GO AND SEE IT!  ,positive
This is an excellent film.  ,positive
The aerial scenes were well-done.  ,positive
It was also the right balance of war and love.  ,positive
The film gives meaning to the phrase Never in the history of human conflict has so much been owed by so many to so few.  ,positive
Kris Kristoffersen is good in this movie and really makes a difference.  ,positive
A good film by a great director!  ,positive
This is definitely one of the better documentaries I have seen looking at family relationships and marriage.  ,positive
This is just a great movie.  ,positive
10 out of 10 stars.  ,positive
Punishment Park is a brilliant piece of cinema.  ,positive
Shot in the Southern California desert using his patent faux documentary style Watkins creates a film like no other.  ,positive
This is one of Peter Watkins most accessible films.  ,positive
I advise you to look out for it.  ,positive
You wont regret it!  ,positive
Highly recommended A+  ,positive
Stanwyck and Morgan are perfectly cast in what is in many ways a modern equivalent of Dickens' Christmas Carol in its sensibility.  ,positive
The success of the film depends on the casting of Sydney Greenstreet as the Alexander Yardley character.  ,positive
The attractive set used throughout most of the film is an eye-pleasing gem.  ,positive
The transfers are very good.  ,positive
Very nice and relaxing late night viewing.  ,positive
The movie is full of wonderful dancing (hence the title!  ,positive
) some great music and terrific scenery.  ,positive
It handles some tough issues with dignity and grace and of course has (shocking spoiler here!  ,positive
) a happy wonderful feel good ending!  ,positive
The point is the journey a journey that touches every member of the family.  ,positive
It's one of the movies I need to see whenever it comes on TV...never mind the fact that I already have it memorized!  ,positive
I just saw this film and I recommend it.  ,positive
It has a very good plot it holds your complete attention the acting is superb Tom Wilkinson was fantastic and Emily Watson was also very good.  ,positive
A very good film indeed about great and unconditional love.  ,positive
Tom Wilkinson's character is a man who is not prepared for the ordeal that is about to begin but he takes the matter in hand as the story progresses and this great actor gives a performance that makes you feel the character's anguish and suffering.  ,positive
Emily Watson's character is very strong and she has only to give a quick glance and you understand everything.  ,positive
Despite the pans of reviewers I liked this movie.  ,positive
In fact I liked it better than Interview With a Vampire and I liked this Lestat (Stuart Townsend) better than Cruise's attempt.  ,positive
Aailiyah was pretty good as Akasha in places compelling (her first entrance and mini dance scene).  ,positive
I'm a big fan of this series mostly due to Anne Rice's style sensitivities and treatments.  ,positive
I guess I liked the details of his dysfunction--he was believable.  ,positive
But I thought his acting was skilled.  ,positive
Meredith M was better than all right.  ,positive
A very charming film with wonderful sentiment and heart.  ,positive
It is rare when a film-maker takes the time to tell a worthy moral tale with care and love that doesn't fall into the trap of being overly syrupy or over indulgent.  ,positive
Nine out of ten for a truly lovely film.  ,positive
This early film from future goremeister Lucio Fulci is a very good addition to the giallo sub-genre.  ,positive
This is one of the best Italian thrillers of the early 70's.  ,positive
A standout scene.  ,positive
Technically the film is well made with impressive camera-work solid acting and effective music from Riz Ortolani  particularly good is a recurring unaccompanied female vocal that sounds like it's coming from a distant hill.  ,positive
It's still wild stuff though and is highly recommended to fans of giallo cinema.  ,positive
The movie was very interesting from beginning to the end.  ,positive
I liked the way Dustin Hoffman's character was ready to do just about everything to stay with his son.  ,positive
This movie is also revealing.  ,positive
Personally I think it shows that people should learn to find a compromise them self without involving other people into issue.  ,positive
PS the only scene in the movie that was cool is when the central character finds her room blown up.  ,positive
It's a fresh subtle and rather sublime effect.  ,positive
An Italian reviewer called this a small great film and that's right.  ,positive
All the actors give a wonderful performance especially Jennifer Rubin as Jamie Harris who changes from the nervous starlet in the beginning through the strange events she is part of to the cool star.  ,positive
You learn a lot about the real inside emotions of people in this movie and a lot about the movie business itself.  ,positive
The movie in movie situations in the beginning and through the game that is played with her by the acting coach are fascinating.  ,positive
Also the music by Mark Snow is possibly the best score I've ever heard.  ,positive
You won't forget this movie!  ,positive
I saw it as a child on TV back in 1973 when it was The Stranger and I loved it.  ,positive
But the duet between the astronaut and his doctor at the beginning of the movie is a perfect exchange if one considers that this movie was made well into the Cold War and the astronaut's biggest fear is that he has crashed in the USSR.  ,positive
This movie is so awesome!  ,positive
I loved it it was really scary.  ,positive
I love the Scream movies and all horror movies and this one ranks way up there.  ,positive
If you want a real scare rent this one!  ,positive
10/10  ,positive
This is an extraordinary film.  ,positive
As a courtroom drama it's compelling as an indictment on the American justice system it's frightening.  ,positive
This film highlights the fundamental flaws of the legal process that it's not about discovering guilt or innocence but rather is about who presents better in court.  ,positive
The film is well paced understated and one of the best courtroom documentaries I've seen.  ,positive
This mostly routine fact-based TV drama gets a boost from the fine performance by Cole.  ,positive
Predictable but not a bad watch.  ,positive
It was clear that she had the range and ability to pull off this part.  ,positive
She carries the movie well.  ,positive
Constantine gives everything the right intensity and seems to have a good understanding of the underlying psychological motivations.  ,positive
It is wonderful and inspiring to watch and I hope that it gets released again on to video or DVD.  ,positive
Editing: The editing of this film was phenomenal in my opinion.  ,positive
When a song could explain the emotions of the subjects better such as when Jay Adams' unfortunate life was a subject of talk the song Old Man by Neil Young was played which evokes many emotions.  ,positive
Cinematography: The film was shot in an interesting way.  ,positive
Of course the footage from the 70s was grainy but that only enhanced the film.  ,positive
This film offers many delights and surprises.  ,positive
When Achille and Philippa beautifully sing a duet from Don Giovanni that perfectly describes their situation in the movie you appreciate the subtle layers of this excellent film.  ,positive
The story unfolds in 18th century Jutland and the use of period music played on period instruments is just one more fine touch.  ,positive
You share General Loewenhielm's exquisite joy in his partaking of the Cailles en Sarcophage even though you are just watching a movie - but you do wish for just a small sample to savor.  ,positive
But this understated film leaves a lasting impression.  ,positive
The warmth it generates is in contrast to its austere backdrop.  ,positive
You will leave the theater wanting to go out and dance under the stars.  ,positive
The acting as you'd expect from this cast is top notch.  ,positive
The characters are fleshed out surprisingly well particularly Grimes and Blake and all the actors deliver their sharply scripted lines with just the right amount of deadpan tongue in cheek to make the dialogue both hilarious and realistic.  ,positive
Angus Scrimm also turns in a good performance in a somewhat brief but memorable role as the gently menacing violin-playing anatomist Doctor Quinn.  ,positive
Conclusion - I loved it.  ,positive
It's a long time since I was so entertained by a movie.  ,positive
I struggle to find anything bad to say about it.  ,positive
Mark my words this is one of those cult films like Evil Dead 2 or Phantasm that people will still be discovering and falling in love with 20 30 40 years down the line.  ,positive
It's pretty surprising that this wonderful film was made in 1949 as Hollywood generally had its collective heads in the sand concerning black and white issues at that time.  ,positive
The film deserves strong kudos for taking this stand for having exceptional acting from its mostly lesser-known cast and for the super-intelligent script that doesn't insult the audience or take the easy way out when it comes to white racism.  ,positive
Plus with the movie's rather modest budget and fast running time it does an amazing job!  ,positive
Juano Hernandez (an exceptional actor who played supporting roles in many films of the era) is a proud black man who is accused of murdering a white man in the South.  ,positive
Trumbull on I LOVE LUCY).  ,positive
See it with your kids if you have a chance--it will open up some amazing dialog about how far race relations have come in the last 50 years.  ,positive
See both films if you can.  ,positive
It was that year however that reminded us that Huston was still at the top of his game as evinced by his faithful adaptation of James Joyce's acclaimed novella The Dead.  ,positive
Feelings thoughts...Gabriel's discomfort during the dance...all these intangibles leap to life and come within the viewer's grasp in Huston's portrayal.  ,positive
This movie is possibly one of the most creative works of horror ever.  ,positive
It has everything you could want... suspense drama comedy confusing subplots native americans brain eating... If you're looking for the be-all end-all of brainsucking movies look no further.  ,positive
 With great sound effects and impressive special effects I can't recommend this movie enough.  ,positive
Call me a nut but I think this is one of the best movies ever.  ,positive
Great character actors Telly Savalas and Peter Boyle.  ,positive
I won't spoil it but the ending in pretty amazing.  ,positive
The best scene in the movie is at the end but I won't spoil it.  ,positive
If there was ever an indication of a writer and a director's ability to meld two highly volatile temperaments into a seamless union of creativity then this is it!  ,positive
The result is a powerhouse achievement made more timely now perhaps because of our culture's disturbing fascination with celebrity and it's distorted interpretations of fame.  ,positive
A film not easily forgotten.  ,positive
But Kevin Spacey is an excellent verbal tsunami as Buddy Ackerman  and totally believable because he is a great actor.  ,positive
The scripting of the subtle comedy is unmatched by any movie in recent years.  ,positive
The characters are interesting even if a bit predictable.  ,positive
Highly recommended for all ages although the younger set will probably not appreciate some of the more subtle references they will certainly appreciate one galley scene in particular!  ,positive
Great movie!  ,positive
Linda Cardellini is the only thing good in this film.  ,positive
She's poised and amazing.  ,positive
The fact is this film is a wonderful heartwarming tale about two people chasing their dreams.  ,positive
The best part about Nurse Betty is it's unpredictability.  ,positive
Director Neil LaBute uses brutal violence to seperate dreams from reality and along with the touching drama and hilarious comedy you can never tell what is going to happen next.  ,positive
There is however some pretty good acting (at least for this type of film).  ,positive
I saw this short film on HBO the other day and absolutely loved it.  ,positive
I didn't realize how wonderful the short really is until the last two scenes.  ,positive
Excellent short film.  ,positive
Hopefully the director James Cox can turn the short into a feature length film with the same cast or win us over with a whole new film.  ,positive
Not much dialogue not much music the whole film was shot as elaborately and aesthetically like a sculpture.  ,positive
Funny clever hip - just like Pray's previous film Hype!  ,positive
It was a long time that i didn't see a so charismatic actor on screen.  ,positive
Paolo Sorrentino has written a wonderful story about loneliness and Tony has built one of the most unforgettable characters seen in movies in recent years.  ,positive
The movie is not completely perfect but 'Titta Di Girolamo' will stay with you for a long time after the vision of the movie.  ,positive
I rate this movie 9/10.  ,positive
I do not know if this was Emilio Estevez's directorial debut but the pacing the interplay and development of the characters as well as some clever camera work surrounding the character Estevez plays all suggest a natural eye.  ,positive
The interplay between Martin and Emilio contains the same wonderful chemistry we saw in Wall Street with Martin and Charlie.  ,positive
Kathy Bates is wonderful in her characters subtle desperation and escapism a variation on her character in At Play In The Fields Of The Lord.  ,positive
For readers who have already seen one of Miyazaki's films: he is still in top form and made another worthwhile experience.  ,positive
It never condescends all the characters have good genuine hearts and believable problems.  ,positive
The two main characters may be two of the most believable children I ever saw put on screen.  ,positive
They are so easy to love but even more easy to identify with.  ,positive
This movie is great--especially if you enjoy visual arts.  ,positive
The scenery that the two daughters paint and photograph are beautiful.  ,positive
The story is also both funny and poignant at times.  ,positive
People who like European films and art movies will like this movie.  ,positive
This is truly an art movie--it actually has a lot of art in it.  ,positive
Go rent it.  ,positive
However after finally watching this film I realized that not only had I had a closed mind to the brilliance it depicts I also found myself watching it over and over again.  ,positive
It's the one movie that never ceases to interest me simply because it keeps me alert as I try to attempt to decipher it's meanings.  ,positive
Brilliance indeed.  ,positive
But if you liked movies like The Matrix (and better yet their sequels) I think you'll appreciate the thought provoking mindblowing experience this film will give you.  ,positive
Think of the film being like a dream.  ,positive
Simply beautiful.  ,positive
Both Rickman and Stowe play their roles to the hilt in this tale of a childrens' book writer who-- maybe?-- has written a subversive tract.  ,positive
It's a gloriously fun fast paced and fairly accurate portrayal of the night of a raver.  ,positive
It presents a idyllic yet serious portrayal of the ups and downs of the characters lives.  ,positive
But it picked up speed and got right to the point.  ,positive
It showed exactly how the government and the scientist argued for humanity and the reasons of the gadget.  ,positive
I enjoyed it.  ,positive
I have recommended it to friends.  ,positive
I was particularly pleased with the acting ability of Dwight Schultz.  ,positive
Both actors truly understand and become their particular character delivering a convincing sincere performance.  ,positive
Their on-screen chemistry critical to the entire film is genuine.  ,positive
The film's dialogue is natural real to life.  ,positive
The writer Gorman Bechard undoubtedly did his homework because all references are industry and character-age appropriate.  ,positive
The incredible soundtrack truly captures the essence of the film.  ,positive
Each track commands sentiment actually contributing to the scenes and characters.  ,positive
Definitely worth seeing it's the sort of thought provoking film that forces you to question your own threshold of loneliness.  ,positive
Hayao Miyazaki's latest and eighth film for Studio Ghibili Gake No Ue No Ponyo (Ponyo on the Cliff by the Sea) is a wonderfully fun and imaginative look at childhood.  ,positive
At a time when it seems that film animation has been dominated by Disney/Pixar's CGI masterpieces it is both refreshing and comforting to know that Miyazaki is still relying on traditional hand-drawn animation to tell his charming and enchanting stories.  ,positive
Enough can not be said of the remarkable animation in this film.  ,positive
The art style has the appearance of crayon/pencil drawings and is wonderfully colorful and fanciful.  ,positive
Still it makes up for all of this with a super ending that depicts a great sea vessel being taken out by the mighty frost.  ,positive
Just consider the excellent story solid acting and look of the film as added bonuses.  ,positive
Then I watched it again two Sundays ago (March 20th 2005) and I began to really enjoy it and this time I taped the entire thing.  ,positive
It is a very well acted and done TV Movie.  ,positive
Judith Light is one of my favorite actresses and I think she does a superb job in this film!  ,positive
I keep watching it over and over.  ,positive
It's a sad movie but very good.  ,positive
If you have not seen this movie I definitely recommend it!  ,positive
She is as lovely as usual this cutie!  ,positive
Still it's quite interesting and entertaining to follow.  ,positive
) Recommend with confidence!  ,positive
This movie is well-balanced with comedy and drama and I thoroughly enjoyed myself.  ,positive
It was a riot to see Hugo Weaving play a sex-obsessed gay real estate salesman who uses his clients' houses for his trysts with the flaming Darren (Tom Hollander).  ,positive
:) Anyway the plot flowed smoothly and the male-bonding scenes were a hoot.  ,positive
The opening sequence of this gem is a classic and the cat n mouse games that follow are a delight to watch.  ,positive
Fans of the genre will be in heaven.  ,positive
Lange had become a great actress.  ,positive
It looked like a wonderful story.  ,positive
